ColdFusion Architect needed in Tampa,ColdFusion-Architect-needed-in-Tampa,"<p>Seann T. Mulligan of K-Force in Tampa is looking for a ColdFusion Application Architect. There is a job description and contact information below; Application Architect Job Summary:</p><p>
</p><p>
The software architect leads the definition and implementation of the product software architectures. Product software consisting of user interface software and real time embedded software. In order to further improve the software engineering process a shift to the Unified Process is being made. In this environment we are looking for a software architect whose main tasks are to:</p><p>
</p><p>
    * Participate in the complete software development cycle from requirements analysis to deployment of the product</p><p>
    * Responsible for the software architecture of complex systems and/or services provided to the customer</p><p>
    * Responsible for further development of the software architecture process</p><p>
    * Enforce the compliancy with architectural processes for projects </p><p>
    * Coach teams of software design engineers for planning, tracking and completion of the work within the agreed plan, using agreed methods and processes</p><p>
    * Advise on and lead the implementation of new methods, tools or processes</p><p>
</p><p>
 </p><p>
</p><p>
Must Have:</p><p>
</p><p>
    * Understand software development approaches e.g., object-oriented (OO), component-based</p><p>
    * Experience with modern, iterative software design processes like the Unified Process</p><p>
    * Excellent understanding of fundamental technologies;</p><p>
</p><p>
§         operating system/networking</p><p>
</p><p>
§         middleware</p><p>
</p><p>
§         security</p><p>
</p><p>
§         databases</p><p>
</p><p>
§         graphical user interface (GUI) toolkits</p><p>
</p><p>
    * Demonstrated expertise in system modeling and tying architectural solutions to business requirements</p><p>
    * 10 years of IT experience with 3 to 5 years experience in an architectural role</p><p>
    * Advanced knowledge of Cold fusion, SQL, Java, UML, XML, Search Techniques</p><p>
</p><p>
 </p><p>
</p><p>
Nice to Have:</p><p>
</p><p>
    * Has demonstrated leadership skills</p><p>
    * Good oral and written communication skills</p><p>
    * Demonstrates strong time management skills</p><p>
    * Stay current on newest technology and industry trends</p><p>
    * Is capable to transfer knowledge to various audiences</p><p>
</p><p>
 </p><p>
</p><p>
Education</p><p>
</p><p>
    * Bachelors in Computing Science</p><p>
</p><p>
 </p><p>
</p><p>
Seann T. Mulligan</p><p>
</p><p>
Response Manager</p><p>
</p><p>
National Recruiting Center</p><p>
</p><p>
Kforce Professional Staffing</p><p>
</p><p>
813-552-2986 office</p><p>
</p><p>
813-786-6755 cell</p><p>
</p><p>
www.kforce.com</p>",2011-01-18 03:24:24.000,markdown
No Flash on the iPhone,No-Flash-on-the-iPhone,<p>Just read this on <a href=""http://mobile.slashdot.org/article.pl?sid=08/03/06/0429207&from=rss"" target=""_blank"">Slashdot</a>. I guess Flash will not be coming to the iPhone. </p>,2011-01-18 03:24:24.000,markdown
Goodbye to Good friend,Goodbye-to-Good-friend,"<p>I just learned that a good friend of mine, Darren Bunn, has passed away. </p><p>
</p><p>
<img src=""http://www.fekke.com/blog/images/DarrenBunn.jpg""></p><p>
</p><p>
It has been a reminder to me about how precious life is and how important it is to live life to its fullest. I believe Darren was only about 36 or 37 years old. </p><p>
</p><p>
He will be deeply missed by his friends and family.</p><p>
</p><p>
Update:</p><p>
There is an <a href=""http://bcmacdill.createatribute.com/registryMain.php?i_memorialid=1204897240"" target=""_blank"">Obit</a> now on the Blount & Curry web site. </p>",2011-01-18 03:24:24.000,markdown
Beware of purchasing Flex Builder 3 from the Adobe Online Store,Beware-of-purchasing-Flex-Builder-3-from-the-Adobe-Online-Store,"<p>I purchased the Flex Builder upgrade today from the Adobe Online Store. When I went to find the serial number for my download, I was presented by a 'Contact Customer Service'.</p><p>
</p><p>
So I contacted Adobe's Customer Service, and they said it would take 24 hours to provide me with a serial number. You may not want to purchase this from Adobe until this gets worked out in their online store.</p><p>
</p><p>
<b>Update</b></p><p>
</p><p>
According to Matt Chotin, all of the serial number issues have been resolved with the online store, so it should be safe to buy online. </p>",2011-01-18 03:24:24.000,markdown
Adobe Air goes 1.0 today,Adobe-Air-goes-10-today,"<p>Adobe released <a href=""http://get.adobe.com/air/"" target=""_blank"">Air</a> today, the Rich Internet Application runtime that lets run web application technology on the desktop.</p><p>
</p><p>
I have written some flex apps that I am planning to release as Air apps. Adobe has lowered the price for Flex Builder to $249. You can upgrade for as low $99 if you have a license for Flex Builder 2. </p>",2011-01-18 03:24:24.000,markdown
SQL Saturday coming to Jacksonville,SQL-Saturday-coming-to-Jacksonville,"<p><a href=""http://www.sqlsaturday.com/default.aspx"" target=""_blank"">SQL Saturday</a> is coming to Jacksonville on Saturday May 3rd, 2008. The conference will be held at the UNF campus.</p><p>
</p><p>
The SQL Saturday conferences encompass one hour sessions on SQL Server and technologies used in conjunction with SQL Server. </p><p>
</p><p>
I will be giving a couple of presentations this year at this conference. You can go and register now, and the registration is free. </p>",2011-01-18 03:24:24.000,markdown
"That was Quick, HD DVD is Dead",That-was-Quick-HD-DVD-is-Dead,"<p>I made a blog post over the weekend that Engadget said that they were putting HD DVD on a Death Watch. Today <a href=""http://www.engadget.com/2008/02/18/toshiba-expected-to-announce-death-of-hd-dvd-tomorrow-stop-sale/"" target=""_blank"">Engadget</a> says that Toshiba will announce tomorrow that they are officially killing HD DVD.</p><p>
</p><p>
Most likely Toshiba will start manufacturing Blu-ray players. There has been speculation in the tech press that Microsoft pressured Toshiba to create a competing format with Sony to screw up sales of the Playstation 3. I am skeptical about Microsoft pressuring Toshiba, but there is another post on Engadget today saying that Microsoft will not add Blu-Ray support for the Xbox 360.</p><p>
</p><p>
In the mean time I am going to see if I can find a playstation 3. </p>",2011-01-18 03:24:24.000,markdown
Ryan Block says HD DVD is on a Death Watch,Ryan-Block-says-HD-DVD-is-on-a-Death-Watch,"<p>I was reading on <a href=""http://www.engadget.com/2008/02/15/hd-dvd-deathwatch-were-making-it-official/"" target=""_blank"">Engadget</a> that they believe HD DVD is on a Death Watch. It seems to me that HD DVD has been on a Death Watch since Warner Bros dropped all support at the beginning of the year.</p><p>
</p><p>
In the post at Engadget, Ryan Block also mentions that Blockbuster and Netflix have dropped HD DVD as well. There have also been stories that Toshiba, the creator of HD DVD, is looking at developing a Blu-Ray player. </p>",2011-01-18 03:24:24.000,markdown
Converting WMF files to Gif files in ColdFusion 8 using the .NET interop,Converting-WMF-files-to-Gif-files-in-ColdFusion-8-using-the-NET-interop,"<p>Todd over at cfsilence.com had a a question about one of my recent blog posts on converting WMF files to GIF files. I gave an example of how to do this in .NET, but how do you leverage ColdFusion's .NET integration to do the same thing in ColdFusion.</p><p>
</p><p>
The first thing you have to do is create a class project in .NET. Add a reference to the System.Drawing library. Here is the class I built for this example; [code:c#]</p><p>
</p><p>
using System;</p><p>
using System.Collections.Generic;</p><p>
using System.Drawing;</p><p>
using System.Drawing.Imaging;</p><p>
using System.IO;</p><p>
using System.Text;</p><p>
</p><p>
namespace ImageConvertLibrary</p><p>
{</p><p>
    public class GifItUtility</p><p>
    {</p><p>
        public static void saveGifToPath(string wmfFilePath, string gifFilePath)</p><p>
        {</p><p>
            </p><p>
            Image myImage = Image.FromFile(wmfFilePath, true);</p><p>
            int myWidth = (int)myImage.HorizontalResolution;</p><p>
            int myHeight = (int)myImage.VerticalResolution;</p><p>
            Bitmap myBitmap = new Bitmap(myImage, (int)myImage.HorizontalResolution, (int)myImage.VerticalResolution); </p><p>
            Graphics myGraphics = Graphics.FromImage(myBitmap);</p><p>
            myGraphics.Clear(Color.White);</p><p>
            myGraphics.DrawImage(myImage, 0, 0, myWidth, myHeight);</p><p>
            </p><p>
            myBitmap.Save(gifFilePath, ImageFormat.Gif);</p><p>
            </p><p>
        }</p><p>
    }</p><p>
}</p><p>
</p><p>
[/code]></p><p>
</p><p>
Build the project into a dll file that can be added to the Windows assembly. Visual Studio will place this file either in the project bin/debug or bin/release folder. </p><p>
</p><p>
The saveGifToPath method excepts two string parameters, one for the input WMF file path, and the second for the path to GIF file.</p><p>
</p><p>
Here is an example of a ColdFusion file using this class and method to create a GIF file from a WMF file;</p><p>
</p><p>
[code:c#]</p><p>
</p><p>
<cfset myImageConvertObject = createObject("".NET"",""ImageConvertLibrary.GifItUtility"", ""C:\Users\dfekke\Documents\Visual Studio 2008\Projects\ImageConvertLibrary\ImageConvertLibrary\bin\Release\ImageConvertLibrary.dll"") /></p><p>
</p><p>
<cfset wmfFile = ""C:\metafile.wmf"" /></p><p>
<cfset gifFile = ""C:\rasterfile.gif"" /></p><p>
</p><p>
<cfset myImageConvertObject.saveGifToPath(wmfFile, gifFile) /></p><p>
</p><p>
[/code]></p><p>
</p><p>
I did some googling for a Java library that will do the same thing as this .NET code, and I found some propriatery libraries that will do converting of images from the WMF format. If you are running ColdFusion on Windows, or you have a Windows server you can proxy too, this is a free way to convert this files.</p>",2011-01-18 03:24:25.000,markdown
Converting Image files in InfoPath to gifs once submitted,Converting-Image-files-in-InfoPath-to-gifs-once-submitted,"<p>I have been developing a lot of windows workflows and web services in .NET recently. I came across a need to convert a WMF file (Windows Meta File) into a gif file. SQL Server Reporting Services can not display WMF files.</p><p>
</p><p>
.NET 2.0 can convert and resize images natively. Here is how I converted the WMF files. First I added the following using statements;</p><p>
</p><p>
[code:c#]</p><p>
</p><p>
using System.Drawing;</p><p>
using System.Drawing.Imaging;</p><p>
</p><p>
[/code]></p><p>
</p><p>
InfoPath saves images as Base64 strings, and .NET treats this as a byte array. So I had to convert the WMF byte array to a gif byte array.</p><p>
</p><p>
[code:c#]</p><p>
</p><p>
byte[] imageByteArray = DiagramImage;</p><p>
MemoryStream inStream = new MemoryStream(imageByteArray);</p><p>
StreamReader myStreamReader = new StreamReader(inStream);</p><p>
Image myImage = Image.FromStream(inStream);</p><p>
Bitmap myBitmap = new Bitmap(myImage);</p><p>
Graphics myGraphics = Graphics.FromImage(myBitmap);</p><p>
//Keep background white.</p><p>
myGraphics.Clear(Color.White);</p><p>
myGraphics.DrawImage(myImage, 0, 0, myImage.Width, myImage.Height);</p><p>
MemoryStream outStream = new MemoryStream();</p><p>
myBitmap.Save(outStream, ImageFormat.Gif);</p><p>
byte[] gifByteArray = outStream.GetBuffer();</p><p>
</p><p>
[/code]> </p>",2011-01-18 03:24:25.000,markdown
